id;artist_name;track_name;release_date;genre;danceability;loudness;valence;energy
31617;roger miller;atta boy girl;1995;country;0.6869923101917037;0.6473091813450247;0.9608408903544929;0.6136015459141466
31630;lonestar;runnin' away with my heart;1995;country;0.6393371601862884;0.7475578801630643;0.81760098928277;0.7877811599321219
31670;the highwaymen;the devil's right hand;1995;country;0.6393371601862884;0.7332000102556213;0.6764220939818631;0.7157068368902011
31671;kenny chesney;honey would you stand by me;1995;country;0.6220080147297737;0.7486090813527164;0.6970321516900246;0.6846748366915963
31702;john hiatt;native son;1995;country;0.7974656124769848;0.7221495782375714;0.895919208573784;0.7777708372874107
31716;terri clark;when boy meets girl;1995;country;0.6815769522365428;0.751660128708048;0.806265457543281;0.6606500623442894
31718;alan jackson;tall, tall trees;1995;country;0.6653308783710603;0.7554547086121579;0.9701154163231657;0.8158100633373133
31720;ty herndon;living in a moment;1995;country;0.6534170908697066;0.7372509806937927;0.6372629843363561;0.7097006433033745
31723;lorrie morgan;watch me;1995;country;0.6425863749593849;0.6472066251314;0.7877164056059356;0.6065943200628487
31737;tim mcgraw;maybe we should just sleep on it;1995;country;0.6393371601862884;0.7448914186088249;0.6836356141797196;0.8328276118333225
31754;tim mcgraw;she never lets it go to her heart;1995;country;0.6588324488248675;0.7410199215444965;0.804204451772465;0.7667594823782282
31781;the mavericks;here comes the rain;1995;country;0.6924076681468645;0.723098223213599;0.6743610882110468;0.7187099336836145
31828;little texas;life goes on;1995;country;0.7054045272392505;0.7687613773299489;0.9680544105523494;0.7827759986097663
31845;kenny chesney;back in my arms again;1996;country;0.71515217155854;0.7501474245570853;0.8773701566364386;0.8158100633373133
31858;robbie fulks;she took a lot of pills (and died);1996;country;0.7097368136033794;0.7388662410583801;0.9670239076669415;0.697688256129721
31930;toby keith;a woman's touch;1996;country;0.617675728365645;0.7169192113427172;0.6321104699093156;0.8298245150399092
31931;trace adkins;if i fall (you're goin' with me);1996;country;0.7324813170150547;0.757351998564213;0.9505358615004121;0.8158100633373133
31934;rhett akins;love you back;1996;country;0.6555832340517709;0.6951772940543035;0.6795136026380872;0.6946851593363076
31936;shenandoah;all over but the shoutin';1996;country;0.611177298819452;0.7334307617362766;0.9525968672712283;0.8478430958003893
31944;tracy lawrence;from what we give;1996;country;0.630672587458031;0.7266364125836473;0.8124484748557297;0.6636531591377026
31954;brooks & dunn;more than a margarita;1996;country;0.7768872522473736;0.7001512704150962;0.8093569661995054;0.6055932877983776
32047;texas tornados;little bit is better than nada;1996;country;0.7487273908805373;0.7417634540932748;0.9732069249793899;0.7267181917993835
32051;deana carter;we danced anyway;1996;country;0.6144265135925485;0.8187831705253441;0.6465375103050287;0.7217130304770278
32085;paul brandt;my heart has a history;1996;country;0.6989060976930577;0.6684357613516908;0.857790601813685;0.6526418042285204
32182;toby keith;jacky don tucker (play by the rules miss all the fun);1997;country;0.6815769522365428;0.7821962413147706;0.9495053586150041;0.9008978058173588
32195;trace adkins;big time;1997;country;0.6350048738221598;0.7559931287336871;0.8093569661995054;0.8318265795688513
32223;pam tillis;land of the living;1997;country;0.6989060976930577;0.7012281106581544;0.726916735366859;0.6035912232694354
32231;delbert mcclinton;old weakness (coming on strong);1997;country;0.6837430954186072;0.7185857498141168;0.9464138499587799;0.7367285144440947
32264;dolly parton;with bells on;1997;country;0.6230910863208059;0.6920749685921596;0.8413025556471557;0.7507429661466903
32276;david lee murphy;i could believe anything;1997;country;0.7184013863316365;0.8109119811296567;0.7588623248145094;0.730722320857268
32295;dwight yoakam;train in vain;1997;country;0.6003465829091303;0.7738379099043663;0.7650453421269579;0.7046954819810188
32348;kenny chesney;she's got it all;1997;country;0.701072240875122;0.744917057662231;0.7330997526793074;0.8118059342794288
32387;charlie rich;mohair sam;1997;country;0.8028809704321456;0.6753583057713508;0.9402308326463313;0.6346232234680402
32404;toby keith;i'm so happy i can't stop crying;1997;country;0.6534170908697066;0.7898110401763966;0.6692085737840064;0.6876779334850097
32406;tracy lawrence;better man better off;1997;country;0.6144265135925485;0.6927159449273133;0.6887881286067601;0.6766665785758272
32425;tim mcgraw;you turn me on;1997;country;0.6685800931441569;0.7205855959797963;0.9453833470733717;0.9079050316686567
32443;dwight yoakam;these arms;1998;country;0.6902415249648003;0.746481039920006;0.7815333882934873;0.7337254176506813
32461;faith hill;the hard way;1998;country;0.6241741579118381;0.7445581109145449;0.8402720527617478;0.7247161272704413
32482;restless heart;big dreams in a small town;1998;country;0.6220080147297737;0.6506935363946362;0.7217642209398186;0.7036944497165476
32553;golden smog;lost love;1998;country;0.6090111556373877;0.7605312411865753;0.7227947238252266;0.7577501919979882
32599;gary allan;i've got a quarter in my pocket;1998;country;0.6490848045055778;0.7624028920852242;0.8588211046990931;0.7117027078323166
32691;toby keith;you ain't much fun;1998;country;0.7563088920177624;0.7524293003102325;0.7722588623248146;0.7046954819810188
32724;lorrie morgan;we both walk;1998;country;0.6815769522365428;0.6508473707150731;0.7176422093981862;0.6296180621456846
32726;eddy raven;in a letter to you;1998;country;0.7487273908805373;0.6522575186524113;0.9453833470733717;0.6826727721626541
32727;diamond rio;long way back;1998;country;0.630672587458031;0.7296618208855729;0.7227947238252266;0.6095974168562621
32781;brooks & dunn;born and raised in black and white;1998;country;0.6869923101917037;0.7512499038535496;0.6723000824402307;0.6806707076337118
32803;shedaisy;before me and you;1999;country;0.611177298819452;0.7381739866164141;0.7351607584501235;0.8258203859820246
32835;neal mccoy;new old songs;1999;country;0.6696631647351892;0.7688895725969798;0.8845836768342951;0.7877811599321219
32859;john conlee;domestic life;1999;country;0.7086537420123471;0.7325846729738738;0.7990519373454246;0.8228172891886113
32923;old 97's;crush on the barrel head;1999;country;0.6133434420015164;0.7140989154680408;0.7691673536685902;0.6846748366915963
33048;clay walker;live, laugh, love;1999;country;0.6339218022311276;0.6425146783580749;0.9505358615004121;0.746738837088806
33088;hank williams iii;you're the reason;1999;country;0.6317556590490632;0.7137912468271671;0.7969909315746084;0.6746645140468851
33121;greater vision;my name is lazarus;1999;country;0.6945738113289288;0.7096377201753711;0.8711871393239902;0.6536428364929915
33172;marshall crenshaw;cynical girl;2000;country;0.6252572295028702;0.8131938568828039;0.9659934047815333;0.870866837883225
33179;lorrie morgan;half enough;2000;country;0.6826600238275752;0.6978437556085428;0.9577493816982686;0.6496387074351071
33187;rascal flatts;from time to time;2000;country;0.6696631647351892;0.7990667384560162;0.6939406430338004;0.7547470952045748
33231;craig morgan;something to write home about;2000;country;0.6458355897324813;0.7469425428813168;0.664056059356966;0.6996903206586632
33239;haystak;reckon;2000;country;0.8407884761182715;0.7965028331154013;0.6723000824402307;0.6756655463113562
33256;haystak;on trial;2000;country;0.6252572295028702;0.7498397559162115;0.611500412201154;0.706697546509961
33336;aaron tippin;kiss this;2000;country;0.7552258204267303;0.7762736199779503;0.6619950535861499;0.7237150950059701
33337;travis tritt;modern day bonnie and clyde;2000;country;0.6339218022311276;0.7840935312668256;0.9216817807089859;0.8748709669411097
33340;rascal flatts;prayin' for daylight;2000;country;0.6209249431387416;0.8350896084916544;0.7186727122835943;0.8108049020149578
33361;travis tritt;livin' on borrowed time;2000;country;0.6804938806455106;0.8193472297002794;0.727947238252267;0.7377295467085658
33439;confederate railroad;thick as thieves;2001;country;0.7324813170150547;0.7318155013716893;0.7732893652102226;0.6105984491207332
33586;jake hess;he keeps me singing;2001;country;0.6469186613235136;0.6534881932159065;0.7423742786479802;0.6566459332864047
33690;dan fogelberg;missing you;2001;country;0.617675728365645;0.7384303771504755;0.804204451772465;0.7917852889900063
33705;tracy byrd;walking to jerusalem;2001;country;0.6794108090544786;0.7312770812501602;0.7856553998351195;0.8278224505109669
33707;john hiatt;the tiki bar is open;2001;country;0.6436694465504169;0.6818193472297003;0.8856141797197032;0.7517439984111614
33713;clint black;been there;2001;country;0.6230910863208059;0.7750685844678613;0.7289777411376751;0.8678637410898117
33798;daryle singletary;that's why i sing this way;2002;country;0.6642478067800283;0.713611773453324;0.9659934047815333;0.8648606442963984
33811;blackhawk;days of america;2002;country;0.6415033033683527;0.7366356434120451;0.7093981863149217;0.6216098040299156
33844;shania twain;i'm not in the mood (to say no)!;2002;country;0.7194844579226687;0.8051688331666794;0.9670239076669415;0.8328276118333225
33847;montgomery gentry;scarecrow;2002;country;0.6003465829091303;0.7852729277235084;0.7197032151690024;0.8328276118333225
33895;daryle singletary;a-11;2002;country;0.6631647351889961;0.7057149450042304;0.6011953833470732;0.7076985787744322
33959;hank williams iii;mississippi mud;2002;country;0.7389797465612479;0.7490193062072148;0.9154987633965375;0.7957894180478909
34024;hank williams iii;7 months, 39 days;2002;country;0.6436694465504169;0.7294823475117298;0.8237840065952184;0.8798761282634652
34074;rodney carrington;just one beer;2003;country;0.7303151738329904;0.7182524421198369;0.8382110469909316;0.6806707076337118
34078;lil wyte;homicidal, suicidal;2003;country;0.798548684068017;0.7315334717842217;0.6795136026380872;0.756749159733517
34107;brad paisley;hold me in your arms (and let me fall);2003;country;0.6285064442759667;0.6834602466476937;0.7320692497938994;0.6526418042285204
34195;hank williams, jr.;waylon's guitar;2003;country;0.6068450124553233;0.7485834422993103;0.7619538334707338;0.8348296763622648
34241;tracy byrd;drinkin' bone;2003;country;0.7671396079280841;0.7979129810527394;0.9690849134377576;0.8338286440977936
34362;rascal flatts;break away;2004;country;0.6382540885952561;0.7864523241801912;0.7835943940643034;0.8728689024121673
34390;big & rich;love train;2004;country;0.6263403010939024;0.8575237802220341;0.9113767518549051;0.7857790954031797
34396;blackhawk;like there ain't no yesterday;2004;country;0.7303151738329904;0.7273030279722072;0.8433635614179721;0.6286170298812135
34408;kenny chesney;outta here;2004;country;0.720567529513701;0.7540189216214137;0.6960016488046167;0.779772901816353
34508;kenny chesney;when the sun goes down;2004;country;0.7974656124769848;0.7398148860344076;0.7052761747732892;0.7417336757664503
34530;shedaisy;don't worry 'bout a thing;2004;country;0.688075381782736;0.8621131707817347;0.7949299258037923;0.8378327731556782
34650;john hiatt;master of disaster;2005;country;0.6718293079172535;0.702202394687588;0.81760098928277;0.7747677404939973
34655;ferlin husky;timber i'm falling;2005;country;0.7530596772446659;0.7258928800348691;0.8866446826051113;0.7016923851876053
34703;alabama;keepin' up;2005;country;0.6664139499620926;0.7331230930954029;0.8052349546578731;0.756749159733517
34705;the statler brothers;oh baby mine (i get so lonely);2005;country;0.7075706704213148;0.6262082403917647;0.9392003297609234;0.6296180621456846
34738;big & rich;the freak parade;2005;country;0.6165926567746128;0.7915288567546086;0.8196619950535862;0.6336221912035691
34793;miranda lambert;kerosene;2005;country;0.6133434420015164;0.8308335256262338;0.8083264633140972;0.9209184511067813
34826;trace adkins;honky tonk badonkadonk;2005;country;0.6295895158669989;0.824808348075789;0.8237840065952184;0.9199174188423102
34827;kenny chesney;guitars and tiki bars;2005;country;0.6165926567746128;0.7414301463989948;0.9515663643858203;0.8918885154371186
34899;jason aldean;i'm just a man;2005;country;0.6685800931441569;0.8110145373432812;0.7207337180544104;0.7487409016177482
34998;chris young;burn;2006;country;0.6382540885952561;0.8622157269953593;0.7423742786479802;0.796790450312362
35024;john berry;standing on the edge of goodbye;2006;country;0.6566663056428029;0.803886880496372;0.7351607584501235;0.8678637410898117
35063;granger smith;livin' like a lonestar;2006;country;0.6425863749593849;0.8041689100838396;0.8979802143446002;0.8718678701476962
35079;eleven hundred springs;why you been gone so long;2006;country;0.67507852269035;0.6886393354357356;0.8887056883759273;0.658647997815347
35091;hank williams iii;pills i took;2006;country;0.6815769522365428;0.7768633182062917;0.8763396537510306;0.8398348376846204
35092;chris young;center of my world;2006;country;0.6566663056428029;0.8269107504550931;0.727947238252267;0.8068007729570732
35105;eleven hundred springs;thunderbird will do just fine;2006;country;0.6902415249648003;0.7463528446529752;0.7485572959604286;0.648637675170636
35132;eric church;can't take it with you;2006;country;0.6653308783710603;0.6911006845627259;0.7578318219291014;0.6236118685588579
35136;steve holy;brand new girlfriend;2006;country;0.6577493772338353;0.8232700048714201;0.7176422093981862;0.8618575475029849
35142;casey donahew;white trash story;2006;country;0.6577493772338353;0.7436863830987359;0.7722588623248146;0.7167078691546722
35201;hank williams iii;thrown out of the bar;2006;country;0.6534170908697066;0.8240648155270107;0.9680544105523494;0.7417336757664503
35374;kingspade;who run this;2007;country;0.8613668363478827;0.8338845729815655;0.7073371805441054;0.8798761282634652
35434;jason aldean;johnny cash;2007;country;0.611177298819452;0.808732661590134;0.6960016488046167;0.8568523861806293
35518;trace adkins;i got my game on;2007;country;0.6415033033683527;0.7961695254211214;0.6681780708985985;0.902899870346301
35595;lee brice;upper middle class white trash;2008;country;0.6393371601862884;0.8274235315232161;0.6444765045342127;0.8668627088253406
35701;bleu edmondson;$50 dollars and a flask of crown;2008;country;0.7433120329253764;0.7153808681383482;0.8784006595218465;0.6956861916007786
35712;blitzen trapper;black river killer;2008;country;0.6230910863208059;0.6709996666923056;0.6619950535861499;0.6566459332864047
35831;randy rogers band;lonely too long;2008;country;0.6090111556373877;0.7775555726482577;0.651690024732069;0.7337254176506813
35848;casey donahew;strong enough;2009;country;0.6339218022311276;0.725200625592903;0.6011953833470732;0.6426314815838092
35866;krizz kaliko;getcha life right;2009;country;0.6707462363262212;0.8076814604004819;0.6764220939818631;0.8738699346766384
35920;wilco;i'll fight;2009;country;0.630672587458031;0.7451221700894802;0.6743610882110468;0.7257171595349123
35923;uncle kracker;my girlfriend;2009;country;0.6501678760966101;0.8305771350921723;0.7166117065127782;0.869865805618754
35926;jackson taylor & the sinners;country song;2009;country;0.6285064442759667;0.7681973181550137;0.8227535037098105;0.8758719992055807
35937;juice newton;queen of hearts (re-recorded / remastered);2009;country;0.6924076681468645;0.6998692408276286;0.975267930750206;0.8478430958003893
35940;granger smith;pacific;2009;country;0.6512509476876421;0.6886136963823295;0.6723000824402307;0.6386273525259247
35953;moonshine bandits;i'm still here;2009;country;0.7411458897433121;0.8094505550855062;0.7330997526793074;0.8498451603293317
35956;keith urban;why's it feel so long;2009;country;0.7335643886060871;0.7413788682921826;0.8309975267930749;0.756749159733517
36009;uncle kracker;corner bar;2009;country;0.702155312466154;0.7892213419480552;0.8031739488870568;0.844839999006976
36109;joe nichols;shape i'm in;2009;country;0.6133434420015164;0.803015152680563;0.7537098103874691;0.6706603849890006
36159;daryle singletary;take me home country roads;2009;country;0.6393371601862884;0.7391226315924415;0.6702390766694146;0.6446335461127515
36182;james otto;groovy little summer song;2010;country;0.6599155204158995;0.786580519447222;0.754740313272877;0.7487409016177482
36186;kevin fowler;pound sign;2010;country;0.6620816635979638;0.7991436556162346;0.8423330585325638;0.8308255473043802
36195;blake shelton;all about tonight;2010;country;0.6631647351889961;0.8007332769274158;0.8753091508656224;0.9309287737514925
36213;josh abbott band;all of a sudden;2010;country;0.6003465829091303;0.7755557264825782;0.6815746084089035;0.7647574178492861
36239;easton corbin;a lot to learn about livin';2010;country;0.818043972706596;0.6864600158962131;0.9278647980214345;0.6346232234680402
36241;keith urban;put you in a song;2010;country;0.6057619408642911;0.6962284952439555;0.8227535037098105;0.7807739340808241
36294;alan jackson;freight train;2010;country;0.6978230261020254;0.7208163474604518;0.6877576257213519;0.7587512242624593
36427;the lacs;me and my boys (feat. jb and the moonshine band);2010;country;0.6512509476876421;0.779324667333282;0.6063478977741137;0.7137047723612588
36438;jason boland & the stragglers;tulsa time;2010;country;0.6263403010939024;0.7714021998307822;0.7774113767518549;0.7627553533203438
36455;cody jinks;been around;2010;country;0.6989060976930577;0.7939389277747865;0.63520197856554;0.6536428364929915
36456;alan jackson;hard hat and a hammer;2010;country;0.7487273908805373;0.7222008563443837;0.6619950535861499;0.6216098040299156
36486;reckless kelly;good luck & true love;2011;country;0.6447525181414493;0.8303720226649232;0.71558120362737;0.8728689024121673
36533;miranda lambert;easy living;2011;country;0.7942163977038883;0.7666076968438325;0.6094394064303379;0.7127037400967878
36580;jawga boyz;buckle up or bow down;2011;country;0.6934907397378968;0.7751967797348921;0.6300494641384995;0.7657584501137572
36590;eric church;hungover & hard up;2011;country;0.6631647351889961;0.7478911878573442;0.8206924979389941;0.7177089014191435
36596;eric church;my heart's got a memory;2011;country;0.6664139499620926;0.837268928031177;0.9443528441879636;0.8988957412884165
36637;scotty mccreery;gone;2011;country;0.6631647351889961;0.813911750378176;0.6764220939818631;0.9149122575199545
36698;miranda lambert;mama's broken heart;2011;country;0.7649734647460198;0.8064251467835807;0.7464962901896124;0.8098038697504867
36710;big & rich;fake id (feat. gretchen wilson);2011;country;0.6512509476876421;0.8546778452939516;0.727947238252267;0.9569556126277415
36740;miranda lambert;baggage claim;2011;country;0.6924076681468645;0.8430120759941543;0.9690849134377576;0.934932902809377
36837;josh abbott band;i'll sing about mine;2012;country;0.617675728365645;0.8318847268158859;0.6042868920032975;0.8718678701476962
36843;corb lund;cows around;2012;country;0.7931333261128561;0.7230725841601927;0.7330997526793074;0.624612900823329
36869;jamey johnson;the eagle;2012;country;0.7129860283764757;0.7082275722380329;0.7052761747732892;0.7627553533203438
36987;turnpike troubadours;before the devil knows we're dead;2012;country;0.6187587999566772;0.7427890162295208;0.7506183017312449;0.9049019348752433
36989;willie nelson;roll me up;2012;country;0.6599155204158995;0.7210214598877009;0.7238252267106347;0.8288234827754379
36990;the band perry;better dig two;2012;country;0.6209249431387416;0.7812732353921492;0.6042868920032975;0.6916820625428941
37007;wade bowen;saturday night;2012;country;0.6090111556373877;0.7577878624721175;0.6259274525968672;0.8608565152385138
37060;josh turner;time is love;2012;country;0.6425863749593849;0.7904263774581441;0.610469909315746;0.8268214182464957
37094;chase rice;i like drinking, cause it's fun;2012;country;0.7162352431495722;0.8141168628054252;0.9515663643858203;0.8878843863792342
37168;parmalee;day drinkin';2013;country;0.7086537420123471;0.8183729456708457;0.8423330585325638;0.8848812895858208
37217;charlie farley;exposed;2013;country;0.7844687533845988;0.8231930877112017;0.6805441055234954;0.8838802573213497
37259;blake shelton;lay low;2013;country;0.6902415249648003;0.7397636079275953;0.651690024732069;0.648637675170636
37363;craig campbell;keep them kisses comin';2013;country;0.6956568829199612;0.7678640104607338;0.8917971970321517;0.7677605146426995
37373;randy houser;goodnight kiss;2013;country;0.7248998158778296;0.8043483834576827;0.6279884583676834;0.7107016755678455
37524;bubba sparxxx;country folks (feat. colt ford & danny boone);2013;country;0.617675728365645;0.7775812117016639;0.7454657873042043;0.788782192196593
37573;brothers osborne;arms of fire;2014;country;0.6772446658724143;0.7743250519190831;0.6321104699093156;0.7757687727584685
37666;miranda lambert;gravity is a b**ch;2014;country;0.772554965883245;0.7364818090916083;0.7980214344600164;0.640629417054867
37667;blake shelton;just gettin' started;2014;country;0.6566663056428029;0.8065277029972053;0.804204451772465;0.8718678701476962
37684;micky & the motorcars;tonight we ride;2014;country;0.6035957976822268;0.8208086557444298;0.6692085737840064;0.7277192240638546
37727;eric church;that?s damn rock & roll;2014;country;0.7054045272392505;0.7912211881137348;0.7444352844187963;0.8398348376846204
37741;colt ford;crank it up;2014;country;0.7552258204267303;0.7993231289900776;0.9670239076669415;0.6806707076337118
37799;eric church;broke record;2014;country;0.7075706704213148;0.7132015485988257;0.9659934047815333;0.6015891587404931
37824;moonshine bandits;we all country (feat. colt ford, sarah ross & charlie farley);2014;country;0.7140690999675079;0.7608389098274491;0.6207749381698268;0.9449432254540883
37892;colt ford;huntin' the world;2015;country;0.7628073215639554;0.7855036792041638;0.6475680131904369;0.8488441280648604
37952;maddie & tae;your side of town;2015;country;0.6317556590490632;0.8467297387380457;0.7372217642209398;0.9519504513053859
37953;aaron watson;blame it on those baby blues;2015;country;0.6469186613235136;0.8090403302310079;0.7774113767518549;0.8898864509081764
37987;hunter hayes;where it all begins (feat. lady antebellum);2015;country;0.6220080147297737;0.7671717560187677;0.6692085737840064;0.6516407719640491
38005;mud digger;backroads life (feat. charlie farley, demun jones & the lacs);2015;country;0.6501678760966101;0.7515319334410173;0.6166529266281945;0.8057997406926022
38021;jake owen;real life;2015;country;0.6415033033683527;0.7761967028177319;0.7732893652102226;0.7497419338822194
38064;kip moore;running for you;2015;country;0.6674970215531246;0.7620695843909442;0.7166117065127782;0.6436325138482804
38097;thomas rhett;vacation;2015;country;0.6220080147297737;0.7659923595620849;0.9577493816982686;0.8248193537175535
38101;eric church;kill a word;2015;country;0.6382540885952561;0.7081506550778145;0.6331409727947238;0.7327243853862102
38124;gary allan;hangover tonight;2015;country;0.6057619408642911;0.7464554008666;0.7650453421269579;0.8057997406926022
38139;jon pardi;over my head;2015;country;0.6653308783710603;0.7832218034510166;0.6599340478153338;0.729721288592797
38181;kane brown;last minute late night;2015;country;0.6545001624607386;0.7216880752762608;0.6908491343775762;0.6616510946087604
38201;old dominion;til it's over;2015;country;0.6198418715477094;0.7821193241545521;0.804204451772465;0.8057997406926022
38219;mbest11x;bitch i operate;2016;country;0.6133434420015164;0.7508909571058636;0.6300494641384995;0.8478430958003893
38224;charles kelley;lonely girl;2016;country;0.7790533954294379;0.7579160577391482;0.7392827699917559;0.6636531591377026
38303;upchurch;donald trump;2016;country;0.798548684068017;0.7311745250365356;0.8402720527617478;0.870866837883225
38313;brothers osborne;pawn shop;2016;country;0.6263403010939024;0.7597620695843909;0.975267930750206;0.8858823218502919
38369;brothers osborne;it ain't my fault;2016;country;0.7292321022419582;0.7629925903135656;0.754740313272877;0.8318265795688513
38381;blake shelton;doing it to country songs (feat. the oak ridge boys);2016;country;0.6480017329145458;0.7748378329872061;0.8392415498763396;0.7897832244610642
38382;ty march.;mr. right now;2016;country;0.6057619408642911;0.76376176191575;0.7619538334707338;0.8078018052215444
38395;chase bryant;room to breathe;2016;country;0.7097368136033794;0.7910673537932978;0.7990519373454246;0.7617543210558726
38401;justin moore;got it good;2016;country;0.7433120329253764;0.7687613773299489;0.611500412201154;0.6226108362943867
38443;jason aldean;comin' in hot;2016;country;0.6371710170042241;0.8318334487090736;0.7722588623248146;0.8388338054201492
38472;keith urban;the fighter;2016;country;0.6707462363262212;0.7822475194215829;0.7598928276999175;0.845841031271447
38503;brothers osborne;21 summer;2016;country;0.630672587458031;0.7349178268338332;0.6135614179719703;0.8908874831726475
38553;drake white;it feels good;2016;country;0.7682226795191162;0.7908109632592364;0.9773289365210223;0.8518472248582737
38578;blake shelton;straight outta cold beer;2016;country;0.6198418715477094;0.7738379099043663;0.6918796372629842;0.7947883857834198
38597;sturgill simpson;brace for impact (live a little);2016;country;0.6003465829091303;0.738686767684537;0.6506595218466611;0.706697546509961
38601;midland;this old heart;2017;country;0.6144265135925485;0.7825295490090505;0.6166529266281945;0.7617543210558726
38661;jelly roll;heaven;2017;country;0.785551824975631;0.7986052354947055;0.6949711459192084;0.7617543210558726
38751;logan mize;life's a party;2017;country;0.6003465829091303;0.8005794426069789;0.6444765045342127;0.8007945793702466
38781;seckond chaynce;undeniable;2017;country;0.6436694465504169;0.7366356434120451;0.9154987633965375;0.738730578973037
38802;shania twain;life's about to get good;2017;country;0.6230910863208059;0.7929646437453528;0.6537510305028852;0.8958926444950032
38828;thomas rhett;life changes;2017;country;0.6772446658724143;0.8021690639181601;0.8093569661995054;0.845841031271447
38837;aaron watson;outta style;2017;country;0.6014296545001625;0.8026305668794708;0.8753091508656224;0.8868833541147629
38845;brett young;sleep without you;2017;country;0.611177298819452;0.7666589749506447;0.648598516075845;0.7076985787744322
38863;walker hayes;you broke up with me;2017;country;0.850536120437561;0.7017665307796835;0.8763396537510306;0.6996903206586632
38865;old dominion;hotel key;2017;country;0.7541427488356981;0.7837858626259517;0.9690849134377576;0.8678637410898117
38926;chris stapleton;them stems;2017;country;0.6382540885952561;0.7388662410583801;0.8660346248969498;0.7547470952045748
38953;jelly roll;hate goes on;2017;country;0.7303151738329904;0.7677101761402969;0.6413849958779883;0.8668627088253406
38973;big & rich;california;2017;country;0.6133434420015164;0.7901956259774888;0.8011129431162406;0.845841031271447
38983;chris stapleton;tryin' to untangle my mind;2017;country;0.604678869273259;0.7118426787682999;0.7598928276999175;0.7167078691546722
39071;uncle kracker;floatin';2018;country;0.6090111556373877;0.7936056200805066;0.6218054410552348;0.8528482571227448
39115;buddy brown;just sayin';2018;country;0.6155095851835807;0.7379175960823525;0.6702390766694146;0.8168110956017844
39127;thomas rhett;cardboard heart;2018;country;0.6739954510993178;0.7854011229905391;0.8371805441055234;0.7867801276676507
39144;upchurch;dirty hat;2018;country;0.8472869056644646;0.7861959336461297;0.7382522671063478;0.7267181917993835
39149;demun jones;feeling good;2018;country;0.7075706704213148;0.7625054482988487;0.6362324814509479;0.6446335461127515
39209;mitchell tenpenny;bitches;2018;country;0.6263403010939024;0.7882726969720277;0.7351607584501235;0.7006913529231342
39282;upchurch;cornbread;2018;country;0.6415033033683527;0.7880675845447785;0.703215169002473;0.7937873535189486
39283;jason aldean;gettin' warmed up;2018;country;0.6263403010939024;0.8108863420762504;0.6300494641384995;0.9469452899830304
39298;morgan wallen;if i ever get you back;2018;country;0.6609985920069318;0.8286285670333051;0.9670239076669415;0.878875095998994
39317;levi hummon;change my life;2018;country;0.7194844579226687;0.7665820577904263;0.8413025556471557;0.729721288592797
39329;brothers osborne;shoot me straight;2018;country;0.6220080147297737;0.760121016332077;0.6073784006595218;0.7847780631387086
39336;brandon lay;yada yada yada;2018;country;0.6631647351889961;0.7215086019024177;0.6300494641384995;0.7056965142454898
39341;brandon ratcliff;rules of breaking up;2018;country;0.6328387306400952;0.8209112119580545;0.7753503709810387;0.7587512242624593
39396;midland;cheatin? songs;2019;country;0.7162352431495722;0.7726328743942773;0.6908491343775762;0.7237150950059701
39410;jake owen;se¤orita;2019;country;0.6490848045055778;0.7698638566264133;0.8866446826051113;0.7117027078323166
39416;ray fulcher;life after your leavin';2019;country;0.6025127260911947;0.773094377355588;0.7227947238252266;0.8648606442963984
39497;cold creek county;drinkin';2019;country;0.6317556590490632;0.7418403712534932;0.7681368507831822;0.7937873535189486
39499;thomas rhett;don?t threaten me with a good time;2019;country;0.6436694465504169;0.7947337384303771;0.7289777411376751;0.8108049020149578
39517;george strait;take me away;2019;country;0.6295895158669989;0.7691459631310411;0.8206924979389941;0.7377295467085658
39523;seaforth;good and gone;2019;country;0.6902415249648003;0.7610953003615106;0.7073371805441054;0.6806707076337118
39529;george strait;two more wishes;2019;country;0.6685800931441569;0.7705304720149732;0.8639736191261335;0.796790450312362
39530;mason ramsey;puddle of love;2019;country;0.6079280840463556;0.8528061943953029;0.9433223413025557;0.8218162569241401
39629;jon pardi;heartache medication;2019;country;0.6057619408642911;0.8285003717662743;0.7320692497938994;0.7917852889900063
39668;jackson michelson;one at a time;2019;country;0.6837430954186072;0.8135271645770837;0.9392003297609234;0.845841031271447
39709;justin moore;why we drink;2019;country;0.6090111556373877;0.8361151706279003;0.7217642209398186;0.9039009026107722
39717;john gurney;drink i think;2019;country;0.617675728365645;0.7551726790246903;0.6145919208573783;0.7257171595349123
63239;prince buster;they got to come;1963;reggae;0.8451207624824002;0.7093556905879035;0.9216817807089859;0.6156036104430889
63242;bob marley & the wailers;simmer down;1964;reggae;0.7758041806563415;0.7340204599646181;0.9866034624896949;0.6706603849890006
63245;eric morris;sammy dead;1964;reggae;0.8451207624824002;0.7942722354690664;0.9793899422918384;0.8108049020149578
63247;prince buster;lucky 7;1964;reggae;0.9187696306725875;0.860446632310335;0.9670239076669415;0.7947883857834198
63249;don drummond;coolie boy;1965;reggae;0.7508935340626016;0.7056636668974181;0.8866446826051113;0.6696593527245295
63316;alton ellis;breaking up;1968;reggae;0.630672587458031;0.7699407737866317;0.8969497114591921;0.6936841270718364
63352;peter tosh;equal rights;1968;reggae;0.6534170908697066;0.767735815193703;0.9670239076669415;0.7367285144440947
63355;peter tosh;ketchy shuby;1968;reggae;0.6436694465504169;0.7144322231623207;0.8639736191261335;0.7086996110389032
